6.663902382036813732e-01,8.304544825991528878e-01,4.961362723309724609e-01,8.213343126205066014e-01
1.430516642223453871e-01,5.229138298453159805e-01,7.320488838974251733e-01,2.199695973835085194e-01
5.315234634056129615e-01,9.596594282414969701e-01,7.982511156682157161e-01,3.935923829949306008e-02
1.408066397511493761e-01,9.932757206724341925e-01,8.458890660924663907e-01,1.178473339949445142e-01
8.528559751462139182e-01,5.690621995934314059e-01,2.990379074472234722e-01,8.337840077564596664e-01
8.551913514747936373e-01,8.567102013823058027e-01,8.995191060872369526e-01,4.316448213390967625e-01
2.960649869857021610e-01,5.100666576562995491e-02,8.441415975849436704e-01,1.550150625672531701e-01
9.821053684850298282e-01,7.095365728733404875e-01,7.796688406517930936e-01,6.721381240131968360e-01
9.284660849174211084e-01,4.926858510486095133e-01,5.802288115448889227e-01,1.626190885024474397e-01
1.768977657410586435e-02,6.951992619587492594e-01,4.980535097194093153e-01,4.180989028892747594e-01
8.441295675851296920e-01,2.340121365143682519e-01,5.289294612089554537e-01,5.011988808538802020e-01
8.964128819481212984e-01,1.718948477526088814e-01,9.882466140067075466e-01,5.825447186602011884e-01
6.419269307216612930e-01,6.548926615067229839e-02,1.562038356524808602e-02,5.369632193828769440e-01
5.456263474312667006e-01,5.838203382959750165e-01,2.185551995160578409e-01,9.287354571452121066e-01
9.323489412624211825e-01,4.613631928377611713e-01,6.464210299100381363e-01,9.038583653800341677e-01
7.454848621666947395e-01,9.465814317007176237e-01,7.075690963962010249e-01,6.155648901973496123e-01
3.483390529630701060e-01,6.987816370676547262e-01,9.936320943114542725e-01,4.649700268539846970e-01
2.352918951276624648e-01,6.039243102069380420e-03,7.169630222570919642e-01,1.027850841039305019e-01
5.311089920134186571e-01,4.678374073773039488e-02,5.130314153264344812e-01,8.103280685255467297e-01
8.417003351485418117e-01,7.491173440329703670e-01,6.100785141616148488e-01,2.831690106180262401e-01
6.653633461532267868e-01,5.373218712467870972e-01,1.709767341642196570e-01,3.935110904155539879e-01
8.855586956125416354e-02,8.068278090236082889e-01,3.889808380335874061e-01,4.987130715707613904e-01
3.482857017570027969e-01,6.489148131856753432e-01,2.469403453034142437e-01,3.070663281520096266e-01
6.597102047647724898e-01,2.746926293926488238e-02,2.657341688066772178e-02,9.049237224989759021e-02
5.261272455178623852e-01,7.145754152939766124e-01,3.636002476227495617e-02,5.010814838506395530e-01
2.416963788721093742e-01,1.551837234632358342e-01,5.064953807224795712e-01,1.448578271111726767e-01
2.716549378787036506e-01,6.335175594603896787e-01,7.012487536304592428e-01,3.437100880921517554e-01
9.212082668683503339e-01,9.559849041207419962e-01,4.562387558022132916e-01,6.938900425729765953e-01
3.374604791227997502e-01,9.876156609007172849e-01,6.919573895645259043e-02,2.112144456940636683e-01
1.706801152528930610e-01,4.448631819407038446e-01,2.186683114938816619e-01,2.867435611031421416e-04
9.181038661174460991e-01,4.503139871150174667e-02,1.604650002953516008e-01,9.253733140684272662e-02
6.683371796665250608e-01,6.163832384262343256e-01,5.141231080703954071e-01,1.585254452417035331e-01
8.444393631758240204e-01,8.675531642400569066e-01,4.377130147859488174e-01,9.932493508513074998e-01
1.065157129815836878e-01,6.567546813045362919e-01,7.414502679889445336e-02,9.716842752785019854e-01
3.293800753792885949e-01,9.052044176742551906e-01,1.369609558165655327e-01,4.589140073092774497e-01
4.502005310669804361e-01,6.917134131036338784e-01,4.352003948817058099e-01,6.238554234166076018e-01
4.094361244481389273e-01,4.088237794387105106e-01,4.342097474929407230e-02,1.171303471281505137e-01
9.965379026530418738e-02,9.178679215059036833e-01,9.450342973697902771e-01,1.299160349635969380e-01
7.019239029273541819e-01,9.140871842675006853e-01,1.424272519461613484e-01,3.087602479780560127e-01
1.086614324447346958e-01,7.658999693910569784e-01,5.545978924230743345e-02,6.236742469559237723e-01
9.531976324853315141e-01,7.781914077088365467e-01,4.471741620782571092e-01,6.120035941577672833e-01
7.443973292794126007e-01,8.590740619977772496e-01,6.683400050114237656e-01,2.237147877562469800e-01
7.135007287434738110e-01,2.807927826468129551e-01,1.580581929180728817e-01,3.613252330471095064e-02
1.140496749373574037e-01,1.710194210807303161e-02,6.647092239292460292e-01,5.503361221152949234e-01
8.331125589626415806e-01,9.749062171735757287e-01,9.231728087848461994e-01,7.653451711212844177e-02
9.489627466614126705e-01,8.198699616374073296e-01,6.879507418367136751e-01,4.463923631568034178e-01
8.079929403904446694e-01,4.474042103974312790e-01,7.957238926866112561e-01,5.128998057818374701e-01
3.470558329573236733e-02,3.640209281442872147e-01,7.939883391027895421e-01,9.203829560889945638e-01
4.045064767920313331e-01,3.043099630709442671e-01,9.352536361142622656e-01,8.790545496674888604e-01
7.618425840013798300e-01,2.184612181752498827e-01,2.701562985293022301e-01,7.537403826197209833e-01
4.999910314227111741e-01,9.477936734520211459e-01,8.147182848849432446e-01,1.540397695832572689e-01
1.908590852857653397e-01,4.489630335236958203e-01,1.311845999608607372e-01,8.317613644524940453e-01
2.633275315425576135e-01,6.113944355268671194e-01,6.940834729074396581e-02,8.374219068513459874e-01
3.670248418544660440e-01,2.172245146376283742e-02,6.453170053147456731e-01,1.688511854444607607e-01
5.464083064025824221e-01,1.840986174935848041e-01,2.627612723745509360e-01,7.568813591424000675e-01
2.009234623344472448e-01,7.226565208142404773e-01,1.692733228830713976e-01,6.873780464502091681e-01
6.147394285803708947e-02,4.803549137634356425e-01,7.659449537580798051e-01,9.191952314926706835e-01
9.148084411083652334e-01,7.735072663647708513e-01,7.111986672586789737e-01,3.461303162635919195e-01
7.674999293275954759e-01,6.808570312231043697e-02,5.013820990678038436e-01,6.868866360758307810e-01
8.987186226404841882e-01,8.647712299267213965e-01,9.837252349845021504e-01,1.254636303250301621e-01
4.546119028528949890e-02,5.198110682893014589e-01,3.687764502367900654e-01,3.893927457941621650e-01
6.095827351453561027e-01,4.843966703868852752e-01,1.358715451004145480e-01,6.611683561415704347e-02
3.609860793366451714e-01,6.969957056604021428e-01,4.492102160722962756e-01,1.506148473647862529e-01
2.762422798809983648e-01,6.287023273315698324e-01,3.646054507712153114e-01,9.296927202367104570e-01
9.067018860518438750e-01,5.616395954329601592e-01,9.754939604070188564e-01,1.203673115719048337e-01
1.024227724033592857e-01,7.161079391193047039e-01,1.956703227611596985e-01,3.126773869841185105e-01
7.340074597828932790e-01,4.059459611508131616e-02,9.509933835276680458e-01,4.068205549544825494e-01
9.517801814155202322e-02,7.075182147851962755e-01,8.470785076983451400e-01,3.375748064408020666e-01
4.096762748556043165e-01,4.373131479334059213e-01,2.941972870610976010e-01,1.378789957319441761e-01
3.032346477064762347e-01,7.629119670445658752e-01,7.576408568500339058e-01,8.186550080633065996e-01
2.618855809694637937e-01,5.095919495615166550e-01,4.972634821234142022e-01,6.610812192831344580e-01
8.359579055189659824e-01,6.717817044359941647e-02,9.086153488937614986e-01,3.394530382871097096e-02
9.471310945702626771e-02,2.409601297959618194e-02,3.846823810741317740e-01,2.891591242356515989e-01
2.404221347823330968e-01,3.243050549438201147e-01,1.440468255562665778e-02,5.901303419111619819e-01
3.058519029029527214e-02,1.471429526460220627e-01,1.858361189146212622e-01,9.342045478489914290e-01
8.195954403395452337e-01,1.893691029853579177e-01,9.799014546847996110e-01,3.274765244204613790e-01
3.384506302827039459e-01,1.061573242673063966e-01,7.204179240224783953e-02,7.488247914657352178e-01
8.946299979157157356e-02,4.629968920391952514e-01,2.255959362208469487e-01,2.517606663637848019e-01
5.604918055376306718e-01,9.486492973712272736e-01,2.860768813669049004e-01,7.371578193467396289e-01
2.594502633419523141e-01,1.271402048173699839e-01,3.628873346174606995e-01,7.883679962781521278e-01
9.846649013322804622e-01,5.814149522396800940e-01,7.356162357737152657e-01,8.737521355048298854e-01
1.737195702092376726e-01,4.541896251669230722e-03,6.877833958396439851e-02,4.003022423984197165e-01
2.221975428392318763e-01,7.121916877143442681e-01,8.185645873826036256e-01,8.627483890086479201e-01
1.632679063261255337e-03,8.619376931103890360e-01,1.323018596476592812e-01,9.609233039120202990e-01
5.640251102044008258e-01,7.936376353820658869e-01,1.877791658883011250e-01,2.469172170665325794e-01
3.004668523406596181e-01,3.907658078458537965e-01,5.336334187147377950e-01,1.567195707708938235e-01
4.173955687728410080e-01,7.350571752557354399e-01,5.341941186783349949e-01,6.068482790875312505e-01
7.190114023182041514e-01,5.561773945157881816e-01,8.488283667818681266e-01,5.717294784392900064e-01
3.134364588761837656e-01,2.832831588291636615e-01,8.617101512372206118e-01,1.382891073085059652e-01
6.174328358953282692e-01,7.555851226148512234e-01,4.479089441709505071e-02,5.328995175731737755e-01
3.819016981688230228e-01,5.212960281306984189e-01,9.847400125474617960e-01,5.372480092403291163e-01
2.998085163532638875e-01,9.496547812829297941e-01,2.962220918038768191e-01,1.541168969440565029e-01
1.429825328908413962e-01,8.558629721210933017e-01,6.061628209152259972e-01,6.272350398395438731e-01
9.553508406441645340e-01,6.089357314884483730e-01,6.577268570108782964e-01,3.133735568279096828e-01
5.390603752765876777e-01,9.204644113209624612e-01,1.075805864659296063e-02,4.263855628011798959e-01
8.303829490668095392e-01,4.722902211940518402e-01,5.739543828264725978e-01,5.777715475666008738e-01
4.123720104790856711e-01,5.605708095771995136e-01,5.846821010982835576e-01,7.206325568284649430e-01
6.268027860762622749e-01,5.862140646616732509e-01,9.993473897547038298e-01,3.788569345866950044e-01
1.932254863971254455e-01,1.707292772961971350e-01,3.523990558003453621e-03,3.407210348567296654e-01
1.370652619746780543e-01,3.060869163152533101e-01,7.193761376506568883e-02,9.031597931061452478e-02
9.033037507979390091e-01,7.827753608693410747e-01,6.737898612073162097e-01,7.697414449188701990e-01
6.750012705840037208e-01,3.258497680370130434e-01,6.640914823270813727e-01,5.229871146867446363e-01
2.933732649915579138e-01,1.185213009232786163e-01,2.093080982336100737e-01,5.928573265406632542e-01
3.552793936314280199e-02,3.444326418004111101e-01,6.328014855552814844e-01,5.768655070275344743e-01
4.583656903422544948e-01,7.863605289196768933e-01,5.854116430780076374e-01,8.386837736602978932e-01
5.457526000175171310e-01,6.466889364066034096e-01,8.502959700492052075e-01,4.735932123050857756e-01
1.158318973583946088e-01,8.911645969006662948e-01,6.101861744492476092e-01,5.780502304719603579e-01
6.758631070657720175e-01,2.958956162203082441e-01,8.638527154970941924e-01,3.330444529131325604e-01
4.781384268508508395e-01,7.126818685767167816e-01,4.282959678133516634e-01,9.214747484557379575e-01
1.355056284011587620e-01,5.716809785977045033e-01,3.857796674712310470e-03,8.948182438821385976e-01
2.122188887247677958e-02,6.606056155055305412e-01,7.819052278765104003e-01,4.535196455084372635e-01
4.444302383797382738e-02,7.436316368037609870e-02,3.872870875398168877e-01,2.466023860377919430e-02
1.451320794669792580e-01,2.750606513907155604e-01,2.103783473721562158e-01,3.504232240025632050e-01
2.391216002966042309e-01,8.083277573395888371e-01,1.984090110413458952e-01,5.542752653830941290e-01
6.969069070491519247e-01,9.383149808787449864e-02,1.543769801344196946e-01,8.094060231759758750e-01
9.968952946072279220e-01,3.208973635965628457e-01,2.148984015117920698e-01,7.794897213739030439e-01
7.384247079936416824e-01,1.139614521605502029e-01,1.405278143264500068e-01,8.887361441806265194e-01
1.573494445487332305e-01,2.210612493537535972e-01,8.049365204996111745e-01,9.296983048171115760e-01
5.258296772804853525e-01,1.273482254067963559e-01,9.039320799712544652e-01,9.907984350337982749e-01
9.053921833387359452e-01,9.389156958622550952e-01,1.174708983378861538e-01,4.673940322448031370e-01
7.331953572359604099e-01,1.060524082035346760e-01,8.233442177454974864e-02,2.816270110520356917e-01
1.970831429233523835e-01,5.998451329438403423e-01,2.740488157026187421e-01,4.845445636505393283e-01
4.814088725015570613e-01,5.140021138226023023e-01,3.021172920214072466e-01,3.726452088110532301e-02
5.140929506363255408e-01,5.897580043010998141e-01,1.685376002369012305e-01,5.012962778314160595e-01
5.419309810989629828e-01,2.012253410790796337e-01,9.795980174338071444e-01,2.274245688455655001e-01
1.885398854376854061e-01,8.575032515711982217e-01,5.617807291177339124e-01,7.027825355312110611e-01
8.514651593594958490e-01,5.551614896883937389e-01,3.684871546447794355e-01,7.788223123111611690e-01
9.270077000059645522e-01,8.656866211903881947e-01,8.997527864877541415e-01,6.385284686237571172e-01
4.749451463130082152e-01,3.921843505040776279e-01,5.847301835149819604e-01,1.098250708162700207e-01
1.383441788418874330e-01,6.693046470167668405e-01,6.023176486850811973e-02,6.709192540952668704e-02
5.578947132007960885e-01,3.171673718535187314e-01,7.308302975577778415e-01,6.440670061230248100e-01
7.768622036233018280e-01,1.827497997934935947e-01,5.302960430581658002e-01,7.976198172000501518e-01
2.578052452487924473e-01,9.715763596391877588e-01,2.074209340417645375e-01,4.485274108589015762e-01
1.925399826944979020e-01,4.722279152141120040e-01,6.714120965050920375e-01,5.922493660748046063e-01
1.832729387910532193e-01,9.241014653199517426e-01,2.543799191018436545e-01,7.851102100116822413e-01
5.943641344338231880e-01,6.275333012554799028e-01,6.039390485882404347e-01,2.978133933801074829e-02
3.257167176883674076e-01,3.463754360795923137e-02,3.406347092064384574e-01,4.427530186911035059e-01
7.428752149572971364e-01,3.205693127894416738e-01,1.428847072800765172e-02,2.001704388515657129e-02
7.280196712792398328e-01,2.875238394927454033e-01,3.094348203285293142e-01,5.518315555666974959e-02
3.849912510061714865e-01,6.562782246909978356e-01,7.823379019656351296e-01,3.121730267398532543e-01
3.537893892457141254e-01,7.612717868430104451e-01,5.343410947226836516e-01,1.757261433557805175e-01
2.125658787583368792e-01,8.426823085392867174e-01,6.251878842241631595e-01,8.520449954790310088e-02
7.418512906663099482e-02,6.299731453145935856e-01,3.696774268638187699e-01,5.241714410301749894e-01
3.825313446898849223e-01,1.167806400613263795e-01,9.350114997453163879e-01,9.240583423145705133e-01
3.758227614112332748e-01,3.716648236779159786e-01,8.646978773748932312e-01,8.726844993333433553e-01
6.951497163293129944e-03,9.798297568182409156e-01,9.201896398776718833e-01,1.544714550152305188e-01
6.987910607462873847e-01,5.232953622682779971e-01,4.802109843485069529e-01,3.977173186614213485e-01
9.470164758482069178e-01,7.293263991645390076e-01,1.545201506616719067e-01,9.207842431029059638e-01
3.382127931314011793e-01,6.755483430814382961e-01,1.782531581399051657e-01,6.319098730040911827e-01
8.180799571988051078e-02,1.808305311799834891e-01,5.290332409079718801e-01,3.645867066413460700e-01
3.694232084592471432e-01,8.400999189078253160e-01,2.018509600303632912e-01,2.901167016186767533e-01
3.997534928822136235e-01,1.996270440984959649e-02,9.455928566755271714e-01,7.639115321011370474e-01
3.671401691339304385e-01,4.139535017057540678e-01,3.915911019600365472e-01,5.524085440177286532e-01
1.139431739849223746e-01,6.522222359512703793e-01,8.554643382959742359e-01,2.492687128383833661e-01
2.395166798702588196e-01,7.526508157078304340e-02,2.880067752048552920e-01,5.028110589158365507e-01
8.019896691881204243e-01,6.068733363482046173e-01,9.437896685207834979e-01,1.246007844111647334e-01
2.644038741234069345e-01,4.829931411651899875e-01,6.485264396626650996e-01,3.945243283160443371e-01
4.246523874946905863e-02,2.557613737413002575e-01,5.219995992343215985e-01,7.062702336805356529e-01
9.357260370556078621e-01,7.374906684035780202e-01,8.887426940508448281e-01,4.740021424904016234e-01
7.652203687498904117e-01,1.246595920449147243e-01,5.132611197846033146e-01,4.382390975489510732e-01
9.119206387199968455e-01,9.723190403636590151e-01,6.933914599208246266e-02,2.990948736730951740e-01
6.906414195233645525e-02,8.082892358152011791e-01,6.205807382015922080e-01,5.196860843638962946e-01
2.009627231663224656e-02,8.195831816542656911e-01,9.424088511108641431e-01,3.947671849718162873e-01
2.901185172104124854e-01,8.824809796853335664e-01,1.698888313463928768e-01,3.079452515600614726e-01
4.390789705769372331e-01,1.286072924131244077e-01,4.206635409701183770e-01,9.934362407796811789e-01
3.613474233655877832e-01,3.876383374198647536e-01,9.648962409415252628e-01,5.417947937543068360e-01
9.543838491269696078e-01,8.122388742105667303e-01,6.624251173161074258e-01,4.849374763540288402e-01
1.971061074394284685e-01,5.263559664994915677e-01,5.291647207124637875e-01,1.368234909142812539e-01
2.116380660478073272e-01,1.309171100383650366e-01,4.931346389874390335e-01,5.850419877262169610e-01
3.138887115228599090e-01,7.328226123363694722e-01,2.106872340913701347e-01,3.433044806764006251e-01
3.322413607685126280e-01,7.144186640293666013e-01,8.507483416650418739e-03,4.315843453032969235e-01
6.850678855177105842e-02,8.389815455807303479e-01,8.884773970534202148e-01,6.257072689283535993e-01
2.001062110278432060e-01,2.774251059437052858e-01,5.559814725135838742e-01,9.820625217271362617e-01
1.494708897084082722e-01,1.190781687573848613e-01,8.199263038990298735e-01,7.782381135238446435e-01
2.788745054616931229e-01,5.545302680337557133e-01,1.193129084785006233e-01,6.310858267070011962e-01
5.689113524025026791e-01,1.641450151357963794e-01,3.306271572011347804e-01,9.356431466419954379e-01
2.085619143633794526e-01,8.064257534332680555e-01,4.327567968505430240e-02,9.639376571322033627e-01
1.884728043748995496e-02,2.676376987628129589e-01,9.977397947900374930e-01,2.329781797062127069e-01
2.631116222553708806e-02,9.814104567442520910e-01,8.820362110693857893e-02,7.241181892542296605e-01
1.994123165015526666e-01,2.269144371991763665e-01,5.337222387689513070e-01,6.150419769729636998e-01
1.771723671207344752e-01,9.178940524118405220e-01,6.711924339881318868e-01,5.954793846184402994e-02
3.890554308281737317e-01,2.437848522585774891e-01,3.838557880011711498e-01,9.288051703810998871e-01
6.990891186228199716e-01,4.850316879906557688e-02,2.579661759445737168e-01,2.632993693786102041e-01
3.371587437582955760e-01,4.899700495980203740e-01,4.973447212970673048e-01,6.749413008884153076e-01
4.284704170931186162e-01,1.072592321395671178e-01,6.924845031855455524e-01,4.686118021224044972e-01
6.116324974010772797e-01,4.360028161718313422e-01,5.141376730262235961e-01,4.510131282344795878e-01
8.171949644975246008e-01,2.965483035536453649e-01,7.164700354108417546e-01,2.444679770931890150e-01
9.057853527472455868e-01,5.373192096662030570e-01,9.341948218743731935e-01,9.078876174321481862e-01
9.235088316953949938e-01,4.805295303191466916e-01,6.858190188628359163e-01,6.847134837889096159e-01
8.840800856011389319e-01,8.907638921408067567e-01,4.582956462971370382e-01,5.690676321918517466e-01
8.047392308828488217e-01,2.894331311080892144e-01,6.167276549379896444e-02,7.739004110793810121e-01
8.118709065834418537e-01,8.642263512055111674e-01,9.264844301284823613e-01,4.035557445941768684e-01
6.096943944817287964e-01,5.611855166681117835e-01,5.655774859693892820e-01,2.411498171229160548e-01
4.979873727595744981e-01,1.178681859210796157e-01,7.839750169595044449e-01,6.346155270581921304e-02
9.574796489275175793e-01,7.450234820313961226e-02,6.498571166923997611e-01,5.659222058765991381e-01
1.386638962055140034e-01,7.433805296752533653e-01,8.406233497292052714e-01,1.674242084530421781e-01
6.863464861121315597e-01,8.775756706943456109e-01,4.954687780666700014e-02,4.591176860084682509e-01
2.946084595059976774e-01,8.837386531575330828e-01,6.485117761094685296e-01,8.726515916598175382e-01
2.379576773412613866e-01,3.881561919883080858e-01,6.134922452146520655e-01,2.910593342816192308e-02
6.260298190634909776e-01,5.342664500912037706e-01,7.481524709625153591e-01,3.170004308247297287e-01
3.149468465994018640e-01,3.377150981444649869e-01,2.052218917389658781e-02,6.822070204033694463e-01
1.993755856398259363e-01,3.750729098329697031e-01,1.163541377624092155e-01,3.716597250274867870e-01
7.466904376616559924e-01,6.429465764964868990e-01,7.915324532671358382e-01,6.383136654778392982e-01
7.158076564113913243e-01,2.824510864624587558e-01,1.267895101199603136e-01,6.904025811939742407e-01
5.490925345033437210e-01,8.853954655887674718e-01,6.594708699450644307e-01,9.184066850329873910e-01
6.026324234496356347e-01,7.307450720169016423e-01,7.074862577160274668e-01,6.016738994282596620e-01
1.480184203337174820e-01,4.506830290457743970e-01,1.340982524120178931e-01,7.056470920161473925e-01
8.437352220486589172e-01,6.526071933222843402e-01,6.070405747046849765e-01,7.542919491997761572e-01
8.907326080145100411e-01,2.552427405099635394e-01,3.277660735151372018e-01,8.779625942795451499e-01
3.668785325131759256e-01,6.740067181030772181e-01,3.396655080341998145e-01,3.544837333541972502e-02
5.063201042413512099e-02,9.377014318720211516e-02,2.545764618660484313e-01,8.648597474348947989e-01
1.849154510742309077e-01,1.081124052841647698e-01,4.806734043232184783e-01,1.135172397326833504e-01
7.860010139371920168e-02,3.761066366988765619e-01,7.644357008909008488e-01,3.496051686859711349e-01
5.056714058277653745e-01,8.364446083288502587e-01,1.457572446689161527e-01,4.458420942087969463e-01
9.595266263654513850e-01,9.589314324688401614e-01,5.109838872178372737e-01,8.632626728342229772e-01
3.492962046923870911e-01,7.507627459757837407e-02,2.794971798931000784e-01,8.105236327850836586e-01
8.661652645741382273e-01,2.451981420707276538e-01,9.573714374549024964e-01,3.030948168089782069e-01
1.560132985549084195e-01,7.478901818472445395e-01,4.739046785886619206e-01,2.993585062597038382e-01
6.170670652377958643e-01,4.802451301752800328e-01,8.700101973634861707e-01,5.095811312060782861e-02
3.632367239504240564e-01,8.662715810340883005e-01,8.366618754259386170e-01,1.007139724453127716e-01
4.948770929107818572e-01,8.153927732370279680e-01,7.978729656936416337e-01,4.077101786284438312e-01
2.191156187317720994e-01,2.913947673336590993e-01,4.639656507203213653e-01,6.102450883009744587e-01
9.947644787090754726e-01,8.972813867317601666e-01,8.530005901624676534e-01,8.369999730811713556e-01
3.742048679215121965e-01,2.968531132984471022e-01,5.259742264782635290e-01,5.137901501720477659e-01
6.307379460678395056e-01,8.741536550442907672e-01,5.880208958081054593e-01,7.053649218147017841e-01
7.424661774009031490e-01,9.013727999755403175e-01,8.877575651070066520e-01,6.725856622881686286e-01
2.628831182483466478e-01,3.693240157297217330e-01,9.739476210812082480e-01,3.038178947724536894e-01
3.340863796915642947e-01,8.374470207601838467e-01,6.083118302553447432e-02,9.085434756080047469e-01
6.859762734721066568e-01,8.118455422301271707e-01,9.067779691825470501e-01,4.990269026307615485e-01
1.751036670014083363e-01,6.851325549965738837e-01,7.874503365961144086e-01,5.223377022452609930e-01
5.197541625403580001e-01,5.645392390417045547e-01,9.100178784480584815e-01,3.629092007245473539e-01
8.352709147942564138e-01,4.452463881452810579e-01,7.849343254606361286e-01,9.410055254532079250e-02
3.400646252590392438e-01,8.376345892780147073e-01,6.771114061895692204e-01,9.831593257873502134e-01
5.246026992120546018e-01,7.923712528387784060e-01,3.562062220578721128e-01,8.971808880688156851e-01
3.207060064473840066e-01,7.010877923339005058e-01,7.561354650464193750e-01,2.708926811478535868e-01
1.875922485973543496e-01,3.091355935600202942e-01,9.626640466385650852e-01,6.545670586340839314e-01
4.797103886481501878e-01,1.419792483289590290e-01,4.068180881347919220e-01,1.814498307791786447e-01
6.990488667846103121e-01,7.641213981020089641e-02,9.887453260729314186e-01,8.740191740663000308e-01
6.707939929009354429e-02,2.242830852862591762e-01,7.584935995663802943e-01,8.189815689662159892e-01
6.505358901921456383e-01,6.509230792087232764e-01,4.436047624155968760e-01,9.040379230552755274e-01
6.059598839792044167e-01,5.526032187186492584e-01,5.574852321822935108e-01,9.380381891260525240e-02
9.716864291847493451e-01,9.125397801417063359e-01,2.313792350039078904e-02,2.588629051317663521e-01
2.111811915754673308e-01,6.513268896812283160e-01,5.344016242154228102e-01,8.107807179616585147e-01
